QUEST_JOBSTEP_20150317_001926	Нашли потерянный платеж. Отдайте его Извиняющий Мастер.
QUEST_JOBSTEP_20150317_001927	Поражение Denoptics, что вдруг появились
QUEST_JOBSTEP_20150317_001928	Звонок Оракула Мастер
QUEST_JOBSTEP_20150317_001929	Оракул Мастер ищет тебя в лесу навесного моста.
QUEST_JOBSTEP_20150317_001930	Поединок с оракулом Мастер
QUEST_JOBSTEP_20150317_001931	Оракул Мастер хочет проверить действительно ли вы достаточно компетентны, чтобы обладать руководства Oracle и распространять их хорошо. Поединок против Оракула Мастер и выиграть.
QUEST_JOBSTEP_20150317_001932	Поговорите с оракулом Мастер
QUEST_JOBSTEP_20150317_001933	Выиграл дуэль Оракул мастера. Поговорите с ним еще раз.
QUEST_JOBSTEP_20150317_001934	Заработать признание Оракула Мастер
QUEST_JOBSTEP_20150317_001935	Идите в Бокоро Мастер в Клайпеде
QUEST_JOBSTEP_20150317_001936	Сделать Куклу Бокоро
QUEST_JOBSTEP_20150317_001937	Собирать жидкости организма Bagworms от Spineheart Дейл{nl}собирать стебли Thornballs от ворот маршруту{nl}
QUEST_JOBSTEP_20150317_001938	Нажмите клавишу, чтобы перейти в режим покоя
QUEST_JOBSTEP_20150317_001939	Ремесло Бокоро Кукла, нажав клавишу s
QUEST_JOBSTEP_20150317_001940	Доклад к Мастер-Бокоро
QUEST_JOBSTEP_20150317_001941	Доделал куклу. Доклад Бокоро Мастер.
QUEST_JOBSTEP_20150317_001942	Собрать материалы и сделать %ы
QUEST_JOBSTEP_20150317_001943	Идите в Peltasta Мастер в Клайпеде
QUEST_JOBSTEP_20150317_001944	Победить Vubbes в Рудник по добыче кристалла 1-ый этаж
QUEST_JOBSTEP_20150317_001945	Ты должен пройти обряд посвящения вызов для того, чтобы стать Peltasta. Победить Vubbes вторжения Рудник по добыче кристалла 1-ый этаж.
QUEST_JOBSTEP_20150317_001946	Победил все Vubbes. Доклад Peltasta Мастер.
QUEST_JOBSTEP_20150317_001947	Победить Vubbes в Рудник по добыче кристалла 1-ый этаж
QUEST_JOBSTEP_20150317_001948	Ты должен пройти обряд посвящения вызов для того, чтобы стать Горец. Победить Vubbes вторжения Рудник по добыче кристалла 1-ый этаж.
QUEST_JOBSTEP_20150317_001949	Победил все Vubbes. Доклад Горец Мастер.
QUEST_JOBSTEP_20150317_001950	Defeat the Vubbes in Crystal Mine 1F
QUEST_JOBSTEP_20150317_001951	Поговорите с мастер-Пиротехник в Клайпеде.
QUEST_JOBSTEP_20150317_001952	Помогите с Бокоро магистерского исследования
QUEST_JOBSTEP_20150317_001953	Пиромантов Мастер говорит, что он примет вас, если вы можете помочь с его исследования. Идите в Бокоро мастера, который сотрудничает и помочь ей с ее исследованиями.
QUEST_JOBSTEP_20150317_001954	Помог Бокоро магистерских исследований. Доклад к Мастер-Пиротехник.
QUEST_JOBSTEP_20150317_001955	Вызвали Зло
QUEST_JOBSTEP_20150317_001956	Поговорите с мастер-Cryomancer в Клайпеде.
QUEST_JOBSTEP_20150317_001957	Откройте Пиромантов магистерской Коробка
QUEST_JOBSTEP_20150317_001958	В Cryomancer Мастер велел тебе открыть окно в Пиромантов магистерской номер в качестве условия принять вас. Что-то о она чувствует себя неуютно, но открыть коробку в любом случае.
QUEST_JOBSTEP_20150317_001959	Доклад к Мастер-Cryomancer
QUEST_JOBSTEP_20150317_001960	Открыл Пиромантов хозяина коробки. Доклад Cryomancer Мастер.
QUEST_JOBSTEP_20150317_001961	Победить стража контракта
QUEST_JOBSTEP_20150317_001962	Найти клирик Мастер в Клайпеде.
QUEST_JOBSTEP_20150317_001963	Священнослужитель Мастер говорит, что вы можете достичь высшего этапа в жизни сервиса. Иди Сотнику Мастер в голодных демонов' Дорога в путь Пилигрима области на получение лекарственных трав, необходимых для обслуживания.
QUEST_JOBSTEP_20150317_001964	Иди Сотнику Мастер в голодные демоны " дороги
QUEST_JOBSTEP_20150317_001965	Священнослужитель Мастер говорит, что вы можете выйти на более высокий уровень сервиса. Иди Сотнику Мастер в голодных демонов' Дорога в путь Пилигрима области на получение лекарственных трав, необходимых для обслуживания.
QUEST_JOBSTEP_20150317_001966	Копать молодой побег Nicotia
QUEST_JOBSTEP_20150317_001967	Центурион Мастер говорит, что он выбежал из Nicotias использовать как лекарство. Выкопать молодые побеги Nicotia поблизости.
QUEST_JOBSTEP_20150317_001968	Победить Biteregina блокирование лекарственные травы в среда обитания
QUEST_JOBSTEP_20150317_001969	Сбор лекарственных трав
QUEST_JOBSTEP_20150317_001970	Собрала все травы. Вернуться в Мастер Клерик.
QUEST_JOBSTEP_20150317_001971	Удовлетворения Krivis Мастер
QUEST_JOBSTEP_20150317_001972	Идите в Krivis Мастер в Клайпеде
QUEST_JOBSTEP_20150317_001973	Отвечают священник Магистр
QUEST_JOBSTEP_20150317_001974	В Krivis Мастер говорит нужно идти в паломничество, чтобы выйти на более высокий уровень. Получить подношения для богини статуя в Fedimian от священник Магистр.
QUEST_JOBSTEP_20150317_001975	Помочь священник магистерской работы
QUEST_JOBSTEP_20150317_001976	Священник говорит хозяин, он даст вам предлагающих предметы если вы избавиться от монстров, угрожающих жителям. Поражение Rocktortuga в Западной Шяуляй лес.
QUEST_JOBSTEP_20150317_001977	Поражение Rocktortuga. Возвращение к священнику Мастера и получите предложение элементов.
QUEST_JOBSTEP_20150317_001978	Встреча с Клириком Мастер
QUEST_JOBSTEP_20150317_001979	В Krivis Мастер говорит нужно идти в паломничество, чтобы выйти на более высокий уровень. Получить подношения для богини статуя в Fedimian от Клерик Мастер.
QUEST_JOBSTEP_20150317_001980	Поклонение богине статую в Fedimian
QUEST_JOBSTEP_20150317_001981	Получил от предоставления предметов Мастер-священник и клирик Мастер. Поклонение и предложение предметов богине статую в Fedimian.
QUEST_JOBSTEP_20150317_001982	Доклад Krivis Мастер
QUEST_JOBSTEP_20150317_001983	Закончил паломничество Fedimian. Вернуться к Krivis Мастер.
QUEST_JOBSTEP_20150317_001984	Поговорить со священником Мастер в Клайпеде.
QUEST_JOBSTEP_20150317_001985	Победить злые силы
QUEST_JOBSTEP_20150317_001986	Священник говорит Мастер вы можете выйти на более высокий уровень путем экзорцизма. Очищают злых сил в голодных демонов' дороги.
QUEST_JOBSTEP_20150317_001987	Очищенная всех злых сил. Возвращение и доклад к священнику Мастер.
QUEST_JOBSTEP_20150317_001988	Встречайте Мастер-Бокоро
QUEST_JOBSTEP_20150317_001989	Идите в Бокоро Мастер в Клайпеде
QUEST_JOBSTEP_20150317_001990	Получить драгоценность от Krivis Мастер
QUEST_JOBSTEP_20150317_001991	В Бокоро Мастер говорит, что есть что-то, что вам нужно сделать, чтобы стать сильнее Бокоро. Идите в Krivis Мастера и получить драгоценность, которую он держит.
QUEST_JOBSTEP_20150317_001992	В Бокоро Мастер говорит, что есть что-то, что вам нужно сделать, чтобы стать сильнее Бокоро. Идите в Krivis Мастера и получить драгоценность, которую он держит.
QUEST_JOBSTEP_20150317_001993	Вернуться в Мастер-Бокоро
QUEST_JOBSTEP_20150317_001994	Есть джевел от Krivis Мастер. Отдайте его Бокоро Мастер.
QUEST_JOBSTEP_20150317_001995	Что-то видимо произошло в Бокоро мастер, когда она взяла драгоценность. Поговорите с ней еще раз.
QUEST_JOBSTEP_20150317_001996	В Бокоро Мастер, кажется, был вдохновлен драгоценным камнем. Удовлетворения Krivis Мастера и скажи ему, чтобы подготовить поминальную службу, прежде чем победить туту.
QUEST_JOBSTEP_20150317_001997	В Krivis Мастер рассказал вам историю драгоценность. Поговорите с мастер Krivis относительно панихиды.
QUEST_JOBSTEP_20150317_001998	Рассказал Krivis Мастер готовить панихиду. Теперь настало время победить туту. Поражение в Восточной Шяуляй лесу, прежде чем он достигнет Клайпеде.
QUEST_JOBSTEP_20150317_001999	Поражение Туту. Доклад Бокоро Мастер.
QUEST_JOBSTEP_20150317_002000	Встретиться со скульптором Тесла
QUEST_JOBSTEP_20150317_002001	Поговорите скульптор Тесла в Rhombuspaving Дейл
QUEST_JOBSTEP_20150317_002002	Получают бальзам от Клерик Мастер
QUEST_JOBSTEP_20150317_002003	Тесла подчеркивал важность поста управления, как добродетель и попросил вас управлять статуя богини. Получить бальзам, необходимых для богини статуя от Клерик Мастер в Клайпеде.
QUEST_JOBSTEP_20150317_002004	Получила бальзам от Клерик мастера, но им не покажется. Поговорите с Клириком Мастер снова.
QUEST_JOBSTEP_20150317_002005	Получить бальзам от Krivis Мастер
QUEST_JOBSTEP_20150317_002006	Бальзам недостаточно для богини статуя. Получите больше от Krivis Мастер в Клайпеде.
QUEST_JOBSTEP_20150317_002007	Получила бальзам от Krivis мастера, но им не покажется. Поговорите с Krivis Мастер снова.
QUEST_JOBSTEP_20150317_002008	Получают бальзам от священника Мастер
QUEST_JOBSTEP_20150317_002009	Бальзам недостаточно для богини статуя. Получите больше от священника мастера в Клайпеде.
QUEST_JOBSTEP_20150317_002010	Получила бальзам от священника мастера, но им не покажется. Поговорить со священником Мастер снова.
QUEST_JOBSTEP_20150317_002011	Бальзам получают из Бокоро Мастер
QUEST_JOBSTEP_20150317_002012	Бальзам недостаточно для богини статуя. Получить больше из Бокоро Мастер в Клайпеде.
QUEST_JOBSTEP_20150317_002013	У вас достаточно бальзам для статуи богини. Поговорите с Бокоро Мастер снова.
QUEST_JOBSTEP_20150317_002014	Восстановить статуи богини в Fedimian и Клайпеда
QUEST_JOBSTEP_20150317_002015	Получит достаточное количество бальзама. Восстановить Vakarine статуя в Fedimian и Клайпеде.
QUEST_JOBSTEP_20150317_002016	Доклад Тесла
QUEST_JOBSTEP_20150317_002017	Закончил восстановление всех статуй богини. Вернуться к Тесла.
QUEST_JOBSTEP_20150317_002018	Встретить Садху мастер
QUEST_JOBSTEP_20150317_002019	Поговорите с Садху Мастер в Fedimian
QUEST_JOBSTEP_20150317_002020	Победить монстров в голодающих демона путь
QUEST_JOBSTEP_20150317_002021	Садху Мастер попросил вас победить монстров, которые угрожают крестьяне в голодающих демона путь
QUEST_JOBSTEP_20150317_002022	Доклад Садху мастер
QUEST_JOBSTEP_20150317_002023	Вы победили всех монстров, которые угрожают жителям. Вернуться к Садху Мастер.
QUEST_JOBSTEP_20150317_002024	Победить монстров в голодающих демона путь
QUEST_JOBSTEP_20150317_002025	Идите к Паладину Мастер в изумрудно-Блафс
QUEST_JOBSTEP_20150317_002026	Дуэль с Паладином Мастер
QUEST_JOBSTEP_20150317_002027	Паладин Мастер попросил вас доказать себя с верой. Выиграть дуэль с Паладином Мастер.
QUEST_JOBSTEP_20150317_002028	Выиграл дуэль с Паладином Мастер. Поговорите с ним еще раз.
QUEST_JOBSTEP_20150317_002029	Пройти тест дуэль с Паладином Мастер
QUEST_JOBSTEP_20150317_002030	Встретить монаха Мастер
QUEST_JOBSTEP_20150317_002031	Поговорите с монахом Мастер в оставшееся дерево Дейл
QUEST_JOBSTEP_20150317_002032	Поединок с монахом Мастер
QUEST_JOBSTEP_20150317_002033	Преподобный Учитель говорит, что сильная вера пребывает в сильном теле. Выиграть дуэль с преподобным мастером.
QUEST_JOBSTEP_20150317_002034	Выиграл дуэль с преподобным мастером. Поговорите с ним еще раз.
QUEST_JOBSTEP_20150317_002035	Пройти преподобный Мастер-тест
QUEST_JOBSTEP_20150317_002036	Удовлетворения Извиняющий Мастер
QUEST_JOBSTEP_20150317_002037	Отвечают оборудования торгового в Fedimian
QUEST_JOBSTEP_20150317_002038	На Извиняющий Мастер попросил принести огонь котелок как ваш приемочных испытаний. Перейти на оборудование купца в Fedimian чтобы получить информацию о пожаре горшок.
QUEST_JOBSTEP_20150317_002039	Соответствовать товар купец в Fedimian
QUEST_JOBSTEP_20150317_002040	Оборудование купец говорит Mothstem взял огонь горшок как цена для затвердевшего масла. Поговорите товар купца и спросить, где можно встретить Mothstem.
QUEST_JOBSTEP_20150317_002041	Приобретенные Огонь Горшок
QUEST_JOBSTEP_20150317_002042	На средства купца в Fedimian видел Mothstem в Хрустальный ручей. Победить Mothstem в Кристал Брук и получить огонь котелок.
QUEST_JOBSTEP_20150317_002043	Добыл огонь кастрюлю с Извиняющий Мастер хотел. Отдайте его Извиняющий Мастер.
QUEST_JOBSTEP_20150317_002044	Поражение Mothstem и получить % - ы
QUEST_JOBSTEP_20150317_002045	Поражение Mothstem
QUEST_JOBSTEP_20150317_002046	Поговорите с торговцем оборудованием в Fedimian
QUEST_JOBSTEP_20150317_002047	Купцы в Fedimian знает об огне горшок. Поговорите с оборудованием купец первой.
QUEST_JOBSTEP_20150317_002048	Сбора конденсированного масла из Голодающего демона путь
QUEST_JOBSTEP_20150317_002049	Как вернуть его информации, оборудования торгового хочет сгущенное масло. Получение сгущенного масла из монстров в голодающих демона и взять его на оборудование купца.
QUEST_JOBSTEP_20150317_002050	Отдайте его оборудования торгового в Fedimian
QUEST_JOBSTEP_20150317_002051	Насобирали затвердевшего масла. Отдайте его оборудования торгового в Fedimian.
QUEST_JOBSTEP_20150317_002052	Получить % - ы, побеждая монстров, которые спешат в
QUEST_JOBSTEP_20150317_002053	Получать предметы после победы над монстрами.
QUEST_JOBSTEP_20150317_002054	Поговорите с мастером Мастер в Клайпеде.
QUEST_JOBSTEP_20150317_002055	Устранить угрозы Западной Шяуляй лес
QUEST_JOBSTEP_20150317_002056	Мастер Мастер говорит, что будет проверить свои основы. Победить Дикий Запад Шяуляй Големов в лесу.
QUEST_JOBSTEP_20150317_002057	Победил Големов в Западной Шяуляй лес. Доклад мастера Мастер.
QUEST_JOBSTEP_20150317_002058	Ликвидировать опасность в Закат флаг лесу
QUEST_JOBSTEP_20150317_002059	Вы должны показать свои навыки на мастер-Cataphract. Поражение Biteregina, которые угрожают людям на закате флаг лесу.
QUEST_JOBSTEP_20150317_002060	Поражение Biteregina. Доклад Cataphract Мастер.
QUEST_JOBSTEP_20150317_002061	Поговорите с мастер-Пиротехник в Клайпеде.
QUEST_JOBSTEP_20150317_002062	Победить Poata в Восточном Шяуляй лес
QUEST_JOBSTEP_20150317_002063	Пиромантов попросил вас победить Poata в Восточном Шяуляй лес.
QUEST_JOBSTEP_20150317_002064	Победил Poata в Восточном Шяуляй лес. Доклад к Мастер-Пиротехник.
QUEST_JOBSTEP_20150317_002065	Победить Mushcaria в Западной Шяуляй лес
QUEST_JOBSTEP_20150317_002066	Доказать свою силу в Cryomancer Мастер, победив Mushcaria в Западной Шяуляй лес.
QUEST_JOBSTEP_20150317_002067	Поражение Mushcaria в Западной Шяуляй лес. Возвращение и доклад Cryomancer Мастер.
QUEST_JOBSTEP_20150317_002068	Поговорите с Psychokino Мастер в Шяуляй шахтерского поселка.
QUEST_JOBSTEP_20150317_002069	Победить Vubbe Боец на шахтерские деревни
QUEST_JOBSTEP_20150317_002070	Psychokino говорит власть, чтобы верить в себя-это самое важное. Доказать вашу уверенность, победив Красный Vubbe Боец в Горняцкий поселок.
QUEST_JOBSTEP_20150317_002071	Доклад Psychokino мастер
QUEST_JOBSTEP_20150317_002072	Поражение Красной Vubbe Боец. Возвращение и доклад Psychokino Мастер.
QUEST_JOBSTEP_20150317_002073	Поражение Красной Vubbe Боец
QUEST_JOBSTEP_20150317_002074	Поговорите Компоновщик Мастер на шахтерские деревни.
QUEST_JOBSTEP_20150317_002075	Победить необычные Vubbe бойцом в Восточном Шяуляй лес
QUEST_JOBSTEP_20150317_002076	Компоновщик Мастер хочет знать, как Мана используется. Покажите, как он используется, победив необычные Vubbe бойцом в Восточном Шяуляй лес.
QUEST_JOBSTEP_20150317_002077	Доклад Линкер Мастер
QUEST_JOBSTEP_20150317_002078	Победил необычные Vubbe бойцом в Восточном Шяуляй лес. Возвращение и доклад Линкер Мастер.
QUEST_JOBSTEP_20150317_002079	Победить необычные Vubbe Боец
QUEST_JOBSTEP_20150317_002080	Победить пылающие саламандры в Башня магов 1-ый этаж
QUEST_JOBSTEP_20150317_002081	Чудотворца Мастер говорит, что вы нуждаетесь в базовом талант, чтобы получить просветление. Победить Саламандра в Башня магов 1-ый этаж.
QUEST_JOBSTEP_20150317_002082	Доклад к Мастер-Тауматург
QUEST_JOBSTEP_20150317_002083	Победил Саламандра. Доклад к Мастер-Тауматург.
QUEST_JOBSTEP_20150317_002084	Reaverpede победить в оставшихся дерево Дейл для испытания Элементалиста Мастер
QUEST_JOBSTEP_20150317_002085	Доклад Элементалиста Мастер
QUEST_JOBSTEP_20150317_002086	Вы преуспели в разгроме Reaverpede. Доклад Элементалиста Мастер.
QUEST_JOBSTEP_20150317_002087	Встретить колдуна Мастер в Кристал Брук
QUEST_JOBSTEP_20150317_002088	Поражение Devilglove в Кристал Брук
QUEST_JOBSTEP_20150317_002089	Колдун Мастер хочет проверить свои навыки. Поражение Devilglove в Кристал Брук, чтобы доказать свое мастерство.
QUEST_JOBSTEP_20150317_002090	Доклад Колдун Мастер
QUEST_JOBSTEP_20150317_002091	Поражение Devilglove. Доклад Маг Мастер.
QUEST_JOBSTEP_20150317_002092	Поговорите с Некромантом Мастер в голодающих демона путь
QUEST_JOBSTEP_20150317_002093	Собирать трупы монстров в голодающих демона путь
QUEST_JOBSTEP_20150317_002094	Некромант приказал принести трупы монстров. Принесите синий рыбака кости, Lepusbunny кишки, и Harpeia клюв из Голодающего демона путь.
QUEST_JOBSTEP_20150317_002095	Стороны по трупам к Некромантам Мастер
QUEST_JOBSTEP_20150317_002096	Вы собрали некоторые части трупов. Возвращение некроманта.
QUEST_JOBSTEP_20150317_002097	Получить % - ы
QUEST_JOBSTEP_20150317_002098	Зайдите в Мастер-мечник в Клайпеде
QUEST_JOBSTEP_20150317_002099	Поражение Honeypin в темно-синий лес
QUEST_JOBSTEP_20150317_002100	Мечник Мастер подчеркивая важность обучения с реальных боев. Поражение Honeypin в глубокий Индиго лес и накапливать опыт.
QUEST_JOBSTEP_20150317_002101	Поражение Honeypin. Доклад к Мастер-мечник.
QUEST_JOBSTEP_20150317_002102	Идите в Peltasta Мастер в Клайпеде
QUEST_JOBSTEP_20150317_002103	Поражение Gaigalas в Flowerless лес
QUEST_JOBSTEP_20150317_002104	В Peltasta Мастер хочет вам доказать свое мастерство. Поражение Gaigalas в Flowerless лес и доказать свое мастерство.
QUEST_JOBSTEP_20150317_002105	Поражение Gaigalas. Доклад Peltasta Мастер.
QUEST_JOBSTEP_20150317_002106	Поражение Gaigalas
QUEST_JOBSTEP_20150317_002107	Найти Горец Мастер в Клайпеде.
QUEST_JOBSTEP_20150317_002108	Горец Мастер хочет, чтобы вы накопили больше опыта. Поражение Honeypin в темно-синий лес. 
QUEST_JOBSTEP_20150317_002109	Поражение Honeypin. Доклад Горец Мастер.
QUEST_JOBSTEP_20150317_002110	Тот Гоплит Мастер обладает умением, которое его коллеги могут положиться. Поражение Colimencia в слоистых горных пород леса, чтобы доказать свое мастерство.
QUEST_JOBSTEP_20150317_002111	Поражение Colimencia. Доклад Гоплит Мастер.
QUEST_JOBSTEP_20150317_002112	Заходим в варваров Мастер в Восточном Шяуляй лес
QUEST_JOBSTEP_20150317_002113	Встретить варваров на Востоке Шяуляй Мастер леса
QUEST_JOBSTEP_20150317_002114	Варвар Мастер хочет заставить других людей уважать его, победив Poata, которые известны тем, что нападают на людей. Поражение Poata в слоистых горных пород леса.
QUEST_JOBSTEP_20150317_002115	Поражение Poata. Доклад варвар Мастер.
QUEST_JOBSTEP_20150317_002116	Удовлетворения Родельеро Мастер в Fedimian.
QUEST_JOBSTEP_20150317_002117	В Родельеро Мастер хочет накопить реальный опыт. Поражение Colimencia в слоистых горных пород леса, чтобы доказать свое мастерство.
QUEST_JOBSTEP_20150317_002118	Поражение Colimencia. Доклад Rodeleo Мастер.
QUEST_JOBSTEP_20150317_002119	Удовлетворения Cataphract Мастер в высокой Кривой дорожке.
QUEST_JOBSTEP_20150317_002120	В Cataphract мастер сказал вам, что важно сломать что-нибудь, что disturbes свой путь. Поражение Gaigalas Flowerless в лес, чтобы доказать свое мастерство.
QUEST_JOBSTEP_20150317_002121	Поражение Gaigalas. Доклад Cataphract Мастер.
QUEST_JOBSTEP_20150317_002122	Идите к Сквайру Мастер в Fedimian
QUEST_JOBSTEP_20150317_002123	Разгромлен и остались л Poata и найти печать семьи
QUEST_JOBSTEP_20150317_002124	Сквайр Мастер имеет символ Legwyn семьи. Поражение Poata в слоистых горных пород леса, чтобы найти символ.
QUEST_JOBSTEP_20150317_002125	Доклад Сквайр Мастер
QUEST_JOBSTEP_20150317_002126	Нашли семейную орнаментом. Доклад Сквайр Мастер.
QUEST_JOBSTEP_20150317_002127	Приобрести украшение Legwyn семьи
QUEST_JOBSTEP_20150317_002128	Поговорите с Корсаром Мастер
QUEST_JOBSTEP_20150317_002129	Удовлетворения Сквайр Мастер в голодающих демона путь
QUEST_JOBSTEP_20150317_002130	Корсар-Мастер хочет, чтобы вы докажите свои навыки. Поражение Honeypin в глубокий Индиго лес, чтобы доказать свое мастерство.
QUEST_JOBSTEP_20150317_002131	Доклад Корсар Мастер
QUEST_JOBSTEP_20150317_002132	Поражение Honeypin. Доклад Корсар Мастер.
QUEST_JOBSTEP_20150317_002133	Поговорите с Doppelsoeldner Мастер
QUEST_JOBSTEP_20150317_002134	Удовлетворения Doppelsoeldner Мастер в Забытый порт.
QUEST_JOBSTEP_20150317_002135	В Doppelsoeldner Мастер хочет вам доказать свое мастерство, победив Gaigalas в Flowerless лес.
QUEST_JOBSTEP_20150317_002136	Доклад Doppelsoeldner Мастер
QUEST_JOBSTEP_20150317_002137	Поражение Gaigalas. Доклад Doppelsoeldner Мастер.
QUEST_JOBSTEP_20150317_002138	Поговорите с Chronomancer Мастер
QUEST_JOBSTEP_20150317_002139	Поговорите с Chronomancer Мастер в высокой Кривой дорожке.
QUEST_JOBSTEP_20150317_002140	Reaverpede победить в оставшихся дерево Дейл
QUEST_JOBSTEP_20150317_002141	Для испытания Chronomancer Мастер, Reaverpede победить в оставшихся дерево Дейл.
QUEST_JOBSTEP_20150317_002142	Доклад Chronomancer Мастер
QUEST_JOBSTEP_20150317_002143	Поражение Reaverpede. Доклад Chronomancer Мастер.
QUEST_JOBSTEP_20150317_002144	Встретить мастера Мастер
QUEST_JOBSTEP_20150317_002145	Встретить мастера Мастер в Клайпеде
QUEST_JOBSTEP_20150317_002146	Поражение Ironbaum в Восточном Шяуляй лес
QUEST_JOBSTEP_20150317_002147	Мастер Мастер-это неудовлетворенный situtaion. Никто не воюет против монстров фронт. Идите в Восточный Шяуляй лес и победить Ironbaum.
QUEST_JOBSTEP_20150317_002148	Поражение Ironbaum. Вернуться в Мастер Мастер.
QUEST_JOBSTEP_20150317_002149	Встретиться с Пиромантом Мастер
QUEST_JOBSTEP_20150317_002150	Встретиться с Пиромантом Мастер в Клайпеде
QUEST_JOBSTEP_20150317_002151	Пиромантов мастер не доволен Cryomancer мастера, который не делает ничего, когда Клайпеда находится под угрозой. Поражение Ironbaum в Восточном Шяуляй лес и показать ему, как это надо делать.
QUEST_JOBSTEP_20150317_002152	Поражение Ironbaum. Вернуться в Мастер-Пиротехник.
QUEST_JOBSTEP_20150317_002153	Встречайте Мастер-Cryomancer
QUEST_JOBSTEP_20150317_002154	Удовлетворения Cryomancer Мастер в Клайпеде
QUEST_JOBSTEP_20150317_002155	В Cryomancer Мастер говорит, что другие мастера дразнить его, он хочет, чтобы вы заботиться о нем. Поражение Ironbaum в Восточном Шяуляй лес.
QUEST_JOBSTEP_20150317_002156	Поражение Ironbaum. Вернуться в Мастер-Cryomancer.
QUEST_JOBSTEP_20150317_002157	Удовлетворения Psychokino Мастер
QUEST_JOBSTEP_20150317_002158	Удовлетворения Psychokino Мастер на шахтерские деревни
QUEST_JOBSTEP_20150317_002159	Победить оборотня в Горняцкий поселок
QUEST_JOBSTEP_20150317_002160	В Psychokino Мастер занят, но не хочет переходить на шанс победить оборотня, чтобы Компоновщик Мастер. Победить оборотня в Горняцкий поселок.
QUEST_JOBSTEP_20150317_002161	Победил оборотня. Возвращение и доклад Psychokino Мастер.
QUEST_JOBSTEP_20150317_002162	Встретить Компоновщик Мастер
QUEST_JOBSTEP_20150317_002163	Встретить Компоновщик Мастер в Шяуляй шахтерского поселка
QUEST_JOBSTEP_20150317_002164	Победить оборотня в Шяуляй шахтерского поселка
QUEST_JOBSTEP_20150317_002165	Компоновщик Мастер хочет Линкер ученик, чтобы победить оборотня и показать Мастер Psychokino кто в доме хозяин. Победить оборотня в Шяуляй шахтерского поселка.
QUEST_JOBSTEP_20150317_002166	Победил оборотня. Возвращение и доклад Линкер Мастер.
QUEST_JOBSTEP_20150317_002167	Встречайте Мастер-Тауматург
QUEST_JOBSTEP_20150317_002168	Встречайте Мастер-Тауматург в Fedimian
QUEST_JOBSTEP_20150317_002169	Поражение в Netherbovine сброса
QUEST_JOBSTEP_20150317_002170	Чудотворца Мастер вам сказал, что все мастера работают toghther, чтобы победить монстров, которые вносят беспорядок так что если вы хотите быть Тауматург, вы должны принять в нем участие. Поражение Netherbovine, что вносят беспорядок в фолт-лайн.
QUEST_JOBSTEP_20150317_002171	Поражение Netherbovine. Возвращение и доклад к Мастер-Тауматург.
QUEST_JOBSTEP_20150317_002172	Удовлетворения Элементалиста Мастер
QUEST_JOBSTEP_20150317_002173	Удовлетворения Элементалиста Мастер в Fedimian
QUEST_JOBSTEP_20150317_002174	Поражение в Netherbovine сброса
QUEST_JOBSTEP_20150317_002175	Мастера в Fedimian охотиться за монстрами, которые исчезают после делая беспорядок. Как соискатель Элементалиста, поражение Netherbovine, которая появилась в фолт-лайн.
QUEST_JOBSTEP_20150317_002176	Вы преуспели в разгроме Reaverpede. Доклад Элементалиста Мастер.
QUEST_JOBSTEP_20150317_002177	Встретить колдуна Мастер
QUEST_JOBSTEP_20150317_002178	Встретить колдуна Мастер в Кристал Брук
QUEST_JOBSTEP_20150317_002179	Колдун Мастер говорит, что Вы не можете просто остаться в тишине, когда демоны бродили. Идите к богине' Древний сад и победите Necroventer.
QUEST_JOBSTEP_20150317_002180	Поражение Necroventer. Возвращение и доклад Маг Мастер.
QUEST_JOBSTEP_20150317_002181	Удовлетворения Chronomancer Мастер
QUEST_JOBSTEP_20150317_002182	Удовлетворения Chronomancer Мастер в высокой Кривой дорожке
QUEST_JOBSTEP_20150317_002183	В Chronomancer Мастер привлекли мое внимание ваших способностей. Победить Necroventer в богини Древней сад, чтобы доказать себе.
QUEST_JOBSTEP_20150317_002184	Поражение Necroventer. Возвращение и доклад Chronomancer Мастер.
QUEST_JOBSTEP_20150317_002185	Знакомьтесь Vaidotas
QUEST_JOBSTEP_20150317_002186	Find Vaidotas in Siauliai Miners' Village.
QUEST_JOBSTEP_20150317_002187	Вайдотас говорит, что учиться не сложно, но вы должны быть квалифицированы для этого. Победить оборотня в шахтерском поселке, чтобы доказать себе.
QUEST_JOBSTEP_20150317_002188	Доклад Вайдотас
QUEST_JOBSTEP_20150317_002189	Ты победил оборотня. Доклад Вайдотас.
QUEST_JOBSTEP_20150317_002190	Поговорите с ссоры стрелок Мастер в Клайпеде.
QUEST_JOBSTEP_20150317_002191	Найти объектив в Рудник по добыче кристалла 1-ый этаж
QUEST_JOBSTEP_20150317_002192	The Quarrel Shooter says he's been Просматривая [Cataphract Продвижение]he telescope in the Astral Tower and he found clues to the lens. Go to Crystal Mine 1F and look for the lens.
QUEST_JOBSTEP_20150317_002193	Нашел объектив. Дай ссоры стрелок Мастер.
QUEST_JOBSTEP_20150317_002194	Поражение Shadowgaler и получать % - ы
QUEST_JOBSTEP_20150317_002195	Иди в лесничество, Мастер в Клайпеде
QUEST_JOBSTEP_20150317_002196	Собирать Битой Яд Образца
QUEST_JOBSTEP_20150317_002197	Рейнджер Мастер упомянул убийцу по имени Evonipon и хочет яд образца он использовал. Собрать образцы ядов от мышей в "алмазную шахту" 1-ый этаж.
