UI_20150317_001004	{@St41}Компаньен{/}
UI_20150317_001005	Перетащить Чат
UI_20150317_001006	{@St44}Имя Нового Диалога{/}
UI_20150317_001007	{@St42}Изменить{/}
UI_20150317_001008	{@St44}Имя Нового Окна{/}
UI_20150317_001009	{@St43}{s40}{gr gradation4}Создание Персонажа{/}
UI_20150317_001010	{@St59}Создать Персонажа{/}
UI_20150317_001011	{@St59}Отменить Создание Персонажа{/}
UI_20150317_001012	{@St59}Закрыть{/}
UI_20150317_001013	{@St59}Создать имя каманды{/}
UI_20150317_001014	{@St43}{s30}{#f0dcaa}Введите имя вашей Команды!
UI_20150317_001015	{memo X}{@St41b}Your Team Name is a name that represents all your characters.{nl}It is the common name used within the game.{nl}               Team Name may be changed later on.{/}
UI_20150317_001016	Загрузка Фона
UI_20150317_001017	Подсказка
UI_20150317_001018	Подсказки 
UI_20150317_001019	Логин
UI_20150317_001020	ID Аккаунта
UI_20150317_001021	{@st59}Введите ваш ID{/}
UI_20150317_001022	Пароль
UI_20150317_001023	{@St59}Введите ваш пароль{/}
UI_20150317_001024	{@St43}Войти{/}
UI_20150317_001025	{@St59}Подключение к выбранному серверу{/}
UI_20150317_001026	{@st41b}Повтор{/}
UI_20150317_001027	{@st41b}Одиночный Режим{/}
UI_20150317_001028	{@St41b}Покинуть Игру{/}
UI_20150317_001029	Сохранить
UI_20150317_001030	{@St59}Если отмечено, ваша учетная запись будет сохранена{/}
UI_20150317_001031	Серверы
UI_20150317_001032	{@St59}Выбрать Сервер{/}
UI_20150317_001033	Список Входа
UI_20150317_001034	[Закрытый Бета Тест]
UI_20150317_001035	Опции
UI_20150317_001036	Радиус Видимости
UI_20150317_001037	{S20}{#BBBBBB}Радиус Видимости
UI_20150317_001038	Дальность обзора :
UI_20150317_001039	Персонаж :
UI_20150317_001040	Объекты местности :
UI_20150317_001041	Трава (%) :
UI_20150317_001042	Деревья (%) :
UI_20150317_001043	Объекты(%) :
UI_20150317_001044	Тень
UI_20150317_001045	{S20}{#BBBBBB}Карты Теней
UI_20150317_001046	Использовать Карты Теней
UI_20150317_001047	Качество Теней :
UI_20150317_001048	SSAO Вкл.
UI_20150317_001049	SSAO Метод :
UI_20150317_001050	SSAO Разрешение :
UI_20150317_001051	Отражения в воде
UI_20150317_001052	{s20}{#BBBBBB}Отражения в воде
UI_20150317_001053	Отражения Персонажей в воде
UI_20150317_001054	Отражения местности в воде
UI_20150317_001055	{s20}{#BBBBBB}Glow Setup
UI_20150317_001056	Использовать Glow
UI_20150317_001057	{@st41}Атака{/}
UI_20150317_001058	{@St41}Защита{/}
UI_20150317_001059	{@st41}Потдержка{/}
UI_20150317_001060	{@st41}Сложность{/}
UI_20150317_001061	{@st41}Прическа
UI_20150317_001062	{@st41}Вращение
UI_20150317_001063	{@st43}Создание персонажа
UI_20150317_001064	{@st59}Создать персонажа{/}
UI_20150317_001065	{@st41b}Отмена
UI_20150317_001066	{@st59}Отменить выбор этого персонажа{/}
UI_20150317_001067	Информация о персонаже
UI_20150317_001068	{@st41}Взять с собой
UI_20150317_001069	{@st59}Выберите персонажа за которым будет следовать Компаньен{/}
UI_20150317_001070	UI of Item Creation
UI_20150317_001071	{s24}Имя :
UI_20150317_001072	{s16} STR :
UI_20150317_001073	{s16} Пункты Жизни :
UI_20150317_001074	{s16} AGI :
UI_20150317_001075	{s16} VIT :
UI_20150317_001076	{s16} Force :
UI_20150317_001077	{s18} Выбранный Класс
UI_20150317_001078	{s18} Right Way Union
UI_20150317_001079	{s18} Providence Evil Union
UI_20150317_001080	Hong Moo Moon
UI_20150317_001081	Dae Do Cheon
UI_20150317_001082	Огненные мечи
UI_20150317_001083	For adenomas hwageuk
UI_20150317_001084	Puncture sex
UI_20150317_001085	Yeonhwagyo
UI_20150317_001086	{S16}Gender and Appearance
UI_20150317_001087	Мужчина
UI_20150317_001088	Женщина
UI_20150317_001089	Выбор волос
UI_20150317_001090	Основной выбор
UI_20150317_001091	Ширина плеч
UI_20150317_001092	Размер рук и ног
UI_20150317_001093	Размер груди
UI_20150317_001094	Размер талии
UI_20150317_001095	Размер бедер
UI_20150317_001096	{S18} Размер Головы
UI_20150317_001097	{S14} Регулировка высоты
UI_20150317_001098	{S14} Ширина плеч
UI_20150317_001099	{S14} Размер рук и ног
UI_20150317_001100	{S14} Размер груди
UI_20150317_001101	{S14} Размер талии
UI_20150317_001102	{S14} Размер таза
UI_20150317_001103	Использовать Шаблон
UI_20150317_001104	Случайно
UI_20150317_001105	Создать нового персонажа
UI_20150317_001106	Отменить Создание Персонажа
UI_20150317_001107	{@St43}{s40}{gr gradation4}Начать игру{/}
UI_20150317_001108	{@St43}{s40}{gr gradation4}Закончить Просмотр{/}
UI_20150317_001109	{@St43}{s40}{gr gradation4}Вернуться к зоне{/}
UI_20150317_001110	{@St59}Вернуться к зоне.{/}
UI_20150317_001111	{@St41b}Вернуться{/}
UI_20150317_001112	{@St59}Вернуться в Мой Дом.{/}
UI_20150317_001113	{@St43}{s24}Имя Дома{/}
UI_20150317_001114	{@St59}Имя Дома{/}
UI_20150317_001115	{@st41b}Украшения{/}
UI_20150317_001116	{@St59}Украшение Дома{/}
UI_20150317_001117	{@St41b}Настройки{/}
UI_20150317_001118	{@St59}Настройки Барака{/}
UI_20150317_001119	Настроить рамку Предмкта
UI_20150317_001120	Зеленый
UI_20150317_001121	Плотность
UI_20150317_001122	Like HP
UI_20150317_001123	{@st59}Аксессуар для волос{/}
UI_20150317_001124	{@st59}Дополнительные Аксессуары{/}
UI_20150317_001125	{@St42}Текст{/}
UI_20150317_001126	Basic content name
UI_20150317_001127	Basic group name
UI_20150317_001128	Basic item name
UI_20150317_001129	Mr Kim
UI_20150317_001130	Вес : %s
UI_20150317_001131	Звезды светом в конкретных
UI_20150317_001132	%S расса{/}
UI_20150317_001133	N/A
UI_20150317_001134	Не {nl} продается
UI_20150317_001135	Не усиливается{/}
UI_20150317_001136	N/A{/}
UI_20150317_001137	Имя Предмета
UI_20150317_001138	N/A
UI_20150317_001139	Ур и выше
UI_20150317_001140	Для всех
UI_20150317_001141	Максимум слотов : ×%s
UI_20150317_001142	Имя Предмета
UI_20150317_001143	Цена в Магазине : %s серебра{/}
UI_20150317_001144	Сколько
UI_20150317_001144	Сколько
UI_20150317_001145	{@St42b}Полностью открыта Rate of Siauliai{/}
UI_20150317_001146	{@St42b}West Forest Area исследована{/}
UI_20150317_001147	{@St18}Предмет{/}
UI_20150317_001148	{@St18}Мои Ранги{/}
UI_20150317_001149	Бриллиант
UI_20150317_001150	Выносливость +9.000
UI_20150317_001151	{@St18}Средний{/}
UI_20150317_001152	{@St42b}{s18}Workmanship{/}
UI_20150317_001153	{@St55_c}Имя Предмета
UI_20150317_001154	{@St55_c}Сделать заметку
UI_20150317_001155	{@St59}Введите имя. Если вы не введете имя, имя по умолчанию будет использоваться.{/}
UI_20150317_001156	{@St59}Введите заметку{/}
UI_20150317_001157	{@St43}Produce items
UI_20150317_001158	{memo X}{@st42b}%s очки {/}
UI_20150317_001159	{memo X}{@st42b}%s dog {/}
UI_20150317_001160	{memo X}{@st42b}%s очки {/}
UI_20150317_001161	{memo X}{@st42b}%s dog {/}
UI_20150317_001162	{S16}{ol}per price
UI_20150317_001163	Конечная Цена : 1
UI_20150317_001164	{memo X}{@St41}Помощь
UI_20150317_001165	{memo X}{@St41}Описание Фото
UI_20150317_001166	{@St41}Регистрация
UI_20150317_001167	{@St41}Имя
UI_20150317_001168	{@St41}Сообщение
UI_20150317_001169	{@St43}Имя{/}
UI_20150317_001170	{@St41b}Сообщения{/}
UI_20150317_001171	{@St42b}Логин{/}
UI_20150317_001172	{@St41}Создать новый разговор
UI_20150317_001173	{@St41}Полный разговор
UI_20150317_001174	Имя Области
UI_20150317_001175	{@St41}Имя Навыка
UI_20150317_001176	{@St41}Очки Атрибутов
UI_20150317_001177	{@St41}Имя Класса
UI_20150317_001178	Имя Прсонажа
UI_20150317_001179	{@Sti7}Удалить{/}
UI_20150317_001180	Уровень Прсонажа
UI_20150317_001181	{@St42}Поделится Заданием{/}
UI_20150317_001182	{@St42} Поделить EXP {/}
UI_20150317_001183	Напоминание Персонажа
UI_20150317_001184	{memo X}Средний Уровень Группы : {#FFFF00}%s{/}
UI_20150317_001185	{memo X}Поиск ддля : {#FFFF00}%s{/}
UI_20150317_001186	{memo X}Священник / Лучник
UI_20150317_001187	{memo X}Поделится Заданием : {#FFFF00}%s{/}
UI_20150317_001188	{memo X}N/A
UI_20150317_001189	{memo X}EXP Приоритет : {#FFFF00}%s{/}
UI_20150317_001190	{memo X}Equally
UI_20150317_001191	{memo X}Приоритет Предметов : {#FFFF00}%s{/}
UI_20150317_001192	{memo X}Случайно
UI_20150317_001193	Как я
UI_20150317_001194	Ты не видишь кто это
UI_20150317_001195	{@st41b}Журнал Приключений Обновлен
UI_20150317_001196	Меню обьекто для Заданий
UI_20150317_001197	Категории Заданий
UI_20150317_001198	Список предметов Заданий
UI_20150317_001199	Список Квест объектов - не использованных
UI_20150317_001200	Line used on the roadmap
UI_20150317_001201	Slot Object_Standard
UI_20150317_001202	Slot Object_Cash Slot
UI_20150317_001203	Детали Персонажа Тип 1
UI_20150317_001204	Детали Персонажа Тип 2
UI_20150317_001205	Inventory List Type 1
UI_20150317_001206	Inventory List Type 2
UI_20150317_001207	Inventory Slot Type
UI_20150317_001208	Посмотрет информацию о предмете в магазине
UI_20150317_001209	Показать имя Предмета
UI_20150317_001210	Показать доступное количество
UI_20150317_001211	Показать цену
UI_20150317_001212	Все что вы положили в корзину
UI_20150317_001213	Показать общую стоймость
UI_20150317_001214	Для показа предмета
UI_20150317_001215	Показать цену за один предмет
UI_20150317_001216	Категория предмета
UI_20150317_001217	Новости
UI_20150317_001218	{@St42b}Рестарт{/}
UI_20150317_001219	Peltang Stang
UI_20150317_001220	99 Круг
UI_20150317_001221	Убейте 8 Mad Vubbe
UI_20150317_001222	Подсказка
UI_20150317_001223	EXP: sad{br}+1 Enchantment Crystal (Атака)
UI_20150317_001224	Меч новичка
UI_20150317_001225	Восстановить прочность :
UI_20150317_001226	Цена ремонта : 120 silver
UI_20150317_001227	Цена ремонта : %s silver
UI_20150317_001228	{@st42b}Графа Товара {@sti7}%s{/}
UI_20150317_001229	{@st42b}Текущая Цена {img icon_item_silver 20 20}{@st57}%s{/}
UI_20150317_001230	{@St41}Купить сразу! {Img icon_item_silver 20 20}{@st57}%s{/}
UI_20150317_001231	{@St41b}Получить предметы{/}
UI_20150317_001232	{@st42b}Цена Торга {img icon_item_silver 20 20}{@st57}%s{/}
UI_20150317_001233	{@Sti7}Возврат
UI_20150317_001234	{@St59}Голова{/}
UI_20150317_001235	{@St59}Левый Браслет{/}
UI_20150317_001236	{@St59}Правый Браслет{/}
UI_20150317_001237	{@St59}Костюмы{/}
UI_20150317_001238	{@st59}Кольцо2{/}
UI_20150317_001239	Имя Питомца
UI_20150317_001240	Chandler bundle
UI_20150317_001241	West forest etc...
UI_20150317_001242	{memo X}Использовать iCoins
UI_20150317_001243	Имя Категории
UI_20150317_001244	Это Помощь
UI_20150317_001245	{@Sti7}%s Очков{/}
UI_20150317_001246	{@st41b}%s Очков
UI_20150317_001247	Clear Quest 25
UI_20150317_001248	[Sub]Thron Forest
UI_20150317_001249	{@St42}Надетые Предметы
UI_20150317_001250	{@St44}Ранг %s Информация Класса{/}
UI_20150317_001251	Доступно Продвижение
UI_20150317_001252	Like Heart
UI_20150317_001253	N/A
UI_20150317_001254	Уровень %s
UI_20150317_001255	{memo X}Заметка : {#666666}%s
UI_20150317_001256	Ayase
UI_20150317_001257	Отношения с %s
UI_20150317_001258	{#FFFF33}%s{/} хочет стать другом{/}
UI_20150317_001259	{@St41b}Принять
UI_20150317_001260	{memo X}{@St41b}Отменить
UI_20150317_001261	{@St53b}Загрузить Список Друзей.
UI_20150317_001262	Уровень %s{/}
UI_20150317_001263	{@st41} Отменить
UI_20150317_001264	Добавьте Эффект для продажи.
UI_20150317_001265	Цена : %s{/}
UI_20150317_001266	Всего осталось
UI_20150317_001267	{@St41}Купить
UI_20150317_001268	Amount Left : %s {/}
UI_20150317_001269	{@St41}Предмет{/}
UI_20150317_001270	{@St41b} Заметка
UI_20150317_001271	{@St41b}Создать
UI_20150317_001272	{memo X}{@St41b}Цена : %s{/}
UI_20150317_001273	{@Sti5}Цена : %s{/}
UI_20150317_001274	{@Sti9} Задание Группы (%s){/}
UI_20150317_001275	{@st41_yellow} Процент Выполнения %s% {/}
UI_20150317_001276	{@st41_yellow} Счет %s {/}
UI_20150317_001277	{@st42b}{b}Рейтинг Достижений{/}
UI_20150317_001278	{@st59}Присоединиться к Групповому Заданию{/}
UI_20150317_001279	Окна
UI_20150317_001280	Статус
UI_20150317_001281	Таб
UI_20150317_001282	Изображение предмета
UI_20150317_001283	Эффект
UI_20150317_001284	Управление Установить
UI_20150317_001285	{@St41}Сложность : %s
UI_20150317_001286	{@St42}Оставшееся время : %s
UI_20150317_001287	{@St53}Создание Предмета
UI_20150323_001288	{@st59}Положить ваш предмет сюда{/}
UI_20150323_001289	{@st42}Отмена
UI_20150323_001290	{@st42}Подтвердить
UI_20150323_001291	{@st43}Упаковывание{/}
UI_20150323_001292	Текущая Возможность
UI_20150323_001293	Расходные материалы
UI_20150323_001294	Используемое Количество
UI_20150323_001295	Доступное количество
UI_20150323_001296	{memo X}{@sti6}Запись сделки
UI_20150323_001297	{memo X}{@st43}Базовый лагерь
UI_20150323_001298	Название Вывески
UI_20150323_001299	{memo X}{@st43}Построить
UI_20150323_001300	{memo X}{@stc1}Базовый лагерь осталось время
UI_20150323_001301	{@stc1}Эффекты
UI_20150323_001302	{@stc1}Матриалы и Цены
UI_20150323_001303	{memo X}{@st41b}Базовый Лагерь
UI_20150323_001304	{memo X}{@st41b}Лог
UI_20150323_001305	{@st41b}Возобновить
UI_20150323_001306	{@st59}Возобновить оставшеся время.{/}
UI_20150323_001307	{memo X}{@st41b}Базовый Лагерь оставшеся время.
UI_20150323_001308	{@st41b}Эффекты
UI_20150323_001309	{memo X}{@st42b}Базовый лагерь длится в течение дополнительных 24 часов, после обновления. Расходует %s серебра.
UI_20150323_001310	{memo X}{@st41b}Личное Хранилище
UI_20150323_001311	{memo X}{@stc1}Положить и забрать предметы из склада стоит %s серебра.{/}
UI_20150323_001312	{memo X}{@st41}{#ffff00}Захват Цели{/}
UI_20150323_001313	{@st43}Стол с Закусками
UI_20150323_001314	{memo X}{@st41b}Тип еды
UI_20150323_001315	{memo X}{@st41b}Стол
UI_20150323_001316	{@st59}Закрыть{/}
UI_20150323_001317	{@st43}Гримуар{/}
UI_20150323_001318	{@st59}Закрыть UI Гримуара{/}
UI_20150323_001319	{memo X}Мое Умение Призыва
UI_20150323_001320	Главная Карта
UI_20150323_001321	Второстипенная Карта
UI_20150323_001322	{memo X}Stat
UI_20150323_001323	{memo X}CON
UI_20150323_001324	{memo X}INT
UI_20150323_001325	{memo X}DEX
UI_20150323_001326	{memo X}CRT
UI_20150323_001327	{memo X}{@st43}Настройки Магазина{/}
UI_20150323_001328	{@st41b}Настройки{/}
UI_20150323_001329	Цна за единицу
UI_20150323_001330	{@st41b}Список Материалов{/}
UI_20150323_001331	{memo X}{@st43}Закалка Самоцвета{/}
UI_20150323_001332	{@st59}Закрыть UI{/}
UI_20150323_001333	{@st41b}Починить{/}
UI_20150323_001334	{memo X}{@st41b}Лог{/}
UI_20150323_001335	{memo X}Цена добавления
UI_20150323_001336	{@st59}Вставить самоцвет{/}
UI_20150323_001337	Используемые Материалы
UI_20150323_001338	Осталось
UI_20150323_001339	{@st42}Закрыть{/}
UI_20150323_001340	{@st43}Обслуживание оружия{/}
UI_20150323_001341	{@st43}Обслуживание экипировки{/}
UI_20150323_001342	{memo X}{@st41b}Цена для получения
UI_20150323_001343	{@st41b}Материалы
UI_20150323_001344	{@st43}Починить{/}
UI_20150323_001345	{@st41b}Починить{/}
UI_20150323_001346	Уровень Способности
UI_20150323_001347	{@st41}No. количество игроков для входа{/}
UI_20150323_001348	{@st43}Предмет для Подземелья{/}
UI_20150323_001349	{@st41}Необходимые материалы{/}
UI_20150323_001350	{@st59}Необходимые материалы{/}
UI_20150323_001351	Рекомендуемый Уровень : %s
UI_20150323_001352	{memo X}{@st43}Выберите Режим Интерфейса{/}
UI_20150323_001353	{@st43}Личный Магазин{/}
UI_20150323_001354	Имя Магазина
UI_20150323_001355	{@st41b}Открыть магазин{/}
UI_20150323_001356	{@st59}Открыть Личный Магазин{/}
UI_20150323_001357	{@st59}Отменить{/}
UI_20150323_001358	{@st59}Закрыть Личный Магазин{/}
UI_20150323_001359	Запрос Купить в
UI_20150323_001360	{memo X}{@st59}Закрыть Личный Магазин{/}
UI_20150323_001361	{memo X}{@st59}Купить в Магазине{nl} - Продайте свои предметы за серебро
UI_20150323_001362	{memo X}{@st43}Предметы для покупки{/}
UI_20150323_001363	{memo X}{@st43}Предметы на продажу{/}
UI_20150323_001364	{memo X}{@st43}Total Profit{/}
UI_20150323_001365	{memo X}{@st41}Продать{/}
UI_20150323_001366	{@st41}Предметы для Алхимии{/}
UI_20150323_001367	{@st41}Результат Алхимии {@stx1}(%s required){/}
UI_20150323_001368	{@st59}Призвать Питомца{/}
UI_20150323_001369	{@st41b}Персонаж{/}
UI_20150323_001370	{@st59}Гримуар{/}
UI_20150323_001371	{memo X}{@st41b}Вкл. Bloom{/}
UI_20150323_001372	{memo X}{@st41b}Вкл. Vignette{/}
UI_20150323_001373	{memo X}{@st41b}Вкл. FXAA{/}
UI_20150323_001374	{memo X}{@st41b}Вкл. GLOW{/}
UI_20150323_001375	{memo X}{@st41b}Вкл. Depth {/}
UI_20150323_001376	{memo X}{@st41b}Вкл. SoftParticle{/}
UI_20150323_001377	{@st43}Личный Склад{/}
UI_20150323_001378	{memo X}{@st59}Закрыть Личный Склад{/}
UI_20150323_001379	{memo X}{@sti6}Хранение и принятие вещей из хранилища стоит% S серебра...{/}
UI_20150323_001380	{memo X}{@st59}Alt+Z для смены оружия{/}
UI_20150323_001381	{@st59}Сохранить Настройки Дома{/}
UI_20150323_001382	Смена Дома
UI_20150323_001383	{@st59}Закрыть Смену Дома{/}
UI_20150323_001384	{memo X}{@st59}Смена Дома{nl} - Изменить карту и расширить число доступных персонажей, изменив Дом.{/} 
UI_20150323_001385	{memo X}{@st41}Отменить Просмотр{/}
UI_20150323_001386	{memo X}{@st46}Мои iCoins : %s{/}
UI_20150323_001387	{memo X}{@st41b}Смена Дома{/}
UI_20150323_001388	{@st59}Украшение Дома{/}
UI_20150323_001389	{memo X}{@st41b}Настройки Дома{/}
UI_20150323_001390	{@st59}Сменить Натройки Дома{/}
UI_20150323_001391	{memo X}{@st45ty}Приветствие{/}
UI_20150323_001392	{memo X}{@st45ty}Открыть Магазин{/}
UI_20150323_001393	{@st41b}Сменить{/}
UI_20150323_001394	{@st59}Сменить Приветствие Персонажа{/}
UI_20150323_001395	{@st59}Установить Магазин{/}
UI_20150323_001396	Покупаемое Количество : %s{/}
UI_20150323_001397	Поиск предмета для покупки
UI_20150323_001398	Количество
UI_20150323_001399	Цена за штуку
UI_20150323_001400	{memo X}{@sti5}×%s{/}
UI_20150323_001401	{@st41}Есть{/}
UI_20150323_001402	{@st41}Создать{/}
UI_20150323_001403	{memo X}{@st41}Количество
UI_20150323_001404	{memo X}{@st41}Используемые Материалы
UI_20150401_001405	{@st59}Закрыть Упаковку{/}
UI_20150401_001406	{memo X}{@st41}Свернуть Базовый Лагерь{/}
UI_20150401_001407	{@st43}[Circle %s]{/}
UI_20150401_001408	{@st43}Умение{/}
UI_20150401_001409	{@st43}Class Tip{/}
UI_20150401_001410	Class Tip
UI_20150401_001411	{memo X}{@st42}{#ffff00}Захват Цели {/}
UI_20150401_001412	{memo X}{@st41}Удалить Таблицу{/}
UI_20150401_001413	{@st43}Tincturing{/}
UI_20150401_001414	Быстрые Слоты Геймпада
UI_20150401_001415	{memo X}{@st42}{#ffff00}Клавиатура{/}
UI_20150401_001416	{@st43}Открыть Ящик Предложений{/}
UI_20150401_001417	{@st41b}Открыть{/}
UI_20150401_001418	{@st41b}Ящик Предложений {/}
UI_20150401_001419	{@st41}Имя Ящика Предложений {/}
UI_20150401_001420	Плата
UI_20150401_001421	Предполагаемый доход
UI_20150401_001422	Капитал
UI_20150401_001423	{memo X}{@st45tw}Ящик Предложений Свойства Предмета{/}
UI_20150401_001424	{@st41}Продать Все{/}
UI_20150401_001425	{@st43}Ящик Предложений{/}
UI_20150401_001426	Предложение
UI_20150401_001427	Совершить Сделку
UI_20150401_001428	Ориентировачный Балас
UI_20150401_001429	{@st45tw}Ящик Предложений{/}
UI_20150401_001430	{memo X}{@st41}Пусто{/}
UI_20150401_001431	{@st43}Текущая зона Список пользователей{/}
UI_20150401_001432	{@st59}Закрыть список GM UI {/}
UI_20150401_001433	{memo X}{@st41}Описание Группы :{/}
UI_20150401_001434	{s20}Amount of Poison {s28}{b}{#ff6600}%s{/}
UI_20150401_001435	Материалы для Яда
UI_20150401_001436	{@st41b}Выбрать Все{/}
UI_20150401_001437	{@st59}Очистить все, нажав снова{/}
UI_20150401_001438	{@st41b}Создать{/}
UI_20150401_001439	{memo X}{@st59}Смешиваем, смешиваем, переворачиваем и смешиваем{/}
UI_20150401_001440	{@st41b}Достижения{/}
UI_20150401_001441	Цвет Волос
UI_20150401_001442	Доступные
UI_20150401_001443	{memo X}{@st41b}Геймпад UI mode{/}
UI_20150401_001444	{memo X}{@st41}{#ffffcc}Имя{/}
UI_20150401_001445	{memo X}{@st41}{#ffffcc}Цена{/}
UI_20150401_001446	{memo X}{@st41}{#ffffcc}Статус{/}
UI_20150401_001447	{memo X}{@st41b}Отмена Просмотра{/}
UI_20150401_001448	{memo X}{@st41}{#ffff00}My iCoins : %s{/}
UI_20150401_001449	Экипировано
UI_20150401_001450	{memo X}Описание : {#FFFF00}%s{/}
UI_20150401_001451	{memo X}Средний Уровень : {#FFFF00}%s{/}
UI_20150401_001452	{memo X}Условие{/}
UI_20150401_001453	Титул %s
UI_20150401_001454	Награда %s
UI_20150401_001455	{memo X}{@st42}Итог{/}
UI_20150406_001456	{@st43}Базовый Лагерь{/}
UI_20150406_001457	{@st42}Установить{/}
UI_20150406_001458	{@st42}Отмена{/}
UI_20150406_001459	{memo X}{@stc1}Длительность лагеря 
UI_20150406_001460	{@st41b}Базовый лагерь
UI_20150406_001461	{memo X}{@st41b}Длительность лагеря {/}
UI_20150406_001462	{memo X}{@st42b}A base camp lasts for an additional 24 hours when renewed. {nl}%s silver is consumed.
UI_20150406_001463	{memo X}{@st41}Убрать лагерь{/}
UI_20150406_001464	{memo X}{@st42}Убрать стол{/}
UI_20150406_001465	{@st59b}Grimoire{nl}{@st59s} - Place a card on the deck to start summoning{/}
UI_20150406_001466	{memo X}{@st41}Мой Навык Призыва{/}
UI_20150406_001467	{memo X}{@st41}Stat{/}
UI_20150406_001468	{@st41b}Ящик Предложений{/}
UI_20150406_001469	{@st41b}Ящик Предложений Детали{/}
UI_20150406_001470	{@st59}Закрыть  Магазин покупки {/}
UI_20150406_001471	{@st59b}Магазин покупки{nl}{@st59s} - Продайте предметы за серебро.{/}
UI_20150406_001472	{@st41b}Other Player's Requested Item{/}
UI_20150406_001473	{@st41b}Доступные предметы{/}
UI_20150406_001474	{@st41b}Общие продажи{/}
UI_20150406_001475	{@st41b}Продать{/}
UI_20150406_001476	{@st59}Продать пердмет(ы) которые вы добавили.{/}
UI_20150406_001477	{@st59}Закрыть Персональное Хранилище{/}
UI_20150406_001478	{memo X}{@st41b} %s серебра тратится когда вы кладете и забираете предметы из хранилища.{/}
UI_20150406_001479	{@st41b}Количество
UI_20150414_001480	{memo X}{@st42b}Срок действия вашего лагеря может быть увеличен.{nl} Cost: %s silver.
UI_20150414_001481	{memo X}{@st41b}Тип {@sti7}%s{/}
UI_20150414_001482	{memo X}{@st41b}Сложность Управления {@sti7}%s{/}
UI_20150414_001483	{@st59b} Предмет {/}
UI_20150414_001484	{@st59b} Монстр {/}
UI_20150414_001485	{@st59b} Move Map {/}
UI_20150414_001486	{@st59b} Battle Command {/}
UI_20150414_001487	{s26}{b}Личный{/}
UI_20150414_001488	{s26}{b}Уровень{/}
UI_20150414_001489	{@st44}{s26}Уровень{/}
UI_20150414_001490	{@st59b}{s26}ea
UI_20150414_001491	{@st41b}Готовка{/}
UI_20150414_001492	{@st41b}Еда{/}
UI_20150414_001493	{memo X}{@st42}Убрать стол c закусками и напитками. 
UI_20150414_001494	{@st41b}Записи{/}
UI_20150414_001495	{memo X}{@st41}Описание Группы{/}
UI_20150414_001496	{memo X}{@st41b}Принять{/}
UI_20150414_001497	Уровень Закалки %s
UI_20150428_001498	{@st43}Buy-in Shop{/}
UI_20150428_001499	{@st41b}Закрыть{/}
UI_20150428_001500	{@st41b}Отправить Ошибку{/}
UI_20150428_001501	{@st59}Сообщите нам об ошибках и вопросах{/}
UI_20150428_001502	When you report a bug, your gameplay up to that point will be sent to our server.{nl}The replay file will be of much help in resolving the bug. Do you want to send it?
UI_20150428_001503	{@st41b}Описание Бага :{/}
UI_20150428_001504	{@st41b}Ввод описания не является обязательным, но это очень поможет нам в анализе ошибки.{/}
UI_20150428_001505	{@st41b}Отправить{/}
UI_20150428_001506	{@st42}{s14}{#ffff00}Захват цели{/}
UI_20150428_001507	{@st59}Блокировать цель, независимо от расстояния и направления{/}
UI_20150428_001508	Группа Найдена!
UI_20150428_001509	Joystick Rest Quickslot
UI_20150428_001510	{@st41b}Rest Mode
UI_20150428_001511	Joypad Обучение
UI_20150428_001512	{memo X}{@st59}Закрыть Joypad Обучение(M){/}
UI_20150428_001513	Обучение Улавиатура
UI_20150428_001514	{@st44}Выход{/}
UI_20150428_001515	{memo X}{@st41b}ставить помощь(Requires %s iCoin){/}
UI_20150428_001516	{memo X}Цена добавления Слота : {#ff9933}%s{/}{nl}Цена извлечения Самоцвета : {#ff9933}%s{/}
UI_20150428_001517	{memo X}{@st41b}Убрать Самоцвет
UI_20150428_001518	{@st42}{s14}{#ffff00}UI Mode{/}
UI_20150428_001519	{@st59}Используйте клавиатуру или контроллер для управления UI
UI_20150428_001520	{memo X}Использовать Поиск Группы
UI_20150428_001521	{memo X}Когда будет найден персонаж подходящий группе {nl}[Party match found!] вы получите уведомление.
UI_20150428_001522	{memo X}{@st41}Стиль Игры{/}
UI_20150428_001523	Задание
UI_20150428_001524	Охота
UI_20150428_001525	Событие
UI_20150428_001526	{memo X}{@st41}Level Difference{/}
UI_20150428_001527	{memo X}Not related
UI_20150428_001528	{memo X}{@st41}Desired Class Type{/}
UI_20150428_001529	{@st41b}Покинуть группу
UI_20150428_001530	{memo X}{@st59}Поиск по описанию группы{/}
UI_20150428_001531	{s18}{ol}{gr gradation1}Helper Rules{/}
UI_20150428_001532	{@st59}Процесс создания{/}
UI_20150428_001533	{memo X}{@st45ty}Цвет Волос
UI_20150428_001534	{memo X}{@st45ty}Доступный Титул
UI_20150428_001535	{@st41_yellow}Навыки Помошника
UI_20150428_001536	{memo X}{@st41b}Показывать имена других игроков{/}
UI_20150428_001537	{@st43}Управление{/}
UI_20150428_001538	{memo X}{@st41b}Авто{/}
UI_20150428_001539	{memo X}{@st41b}Геймпад{/}
UI_20150428_001540	{memo X}{@st41b}Клавиатура{/}
UI_20150428_001541	{memo X}Геймпад
UI_20150428_001542	{@st59}Геймпад инфо{/}
UI_20150428_001543	{memo X}Клавиатура
UI_20150428_001544	{@st59}Клавиши Клавиатуры{/}
UI_20150428_001545	{@st43}Настройки графики{/}
UI_20150428_001546	{@st43}Производительность{/}
UI_20150428_001547	{memo X}{@st41b}Low-spec Mode{/}
